06082021 00:00|09052021|09|2|1|||SM9|SUPERMEDIA|02147260174||0431066158822|||||||DET|148,99|122,12|148,99|0|0|0|0|0|0|0|0|1||8018080404412|1062363|CELLULAR LINE|SOFTGALA02ST|1|9,99|0|9,99|8,19|VEN||0|5,42
06082021 00:00|09052021|09|2|1|||SM9|SUPERMEDIA|02147260174||0431066158822|||||||DET|148,99|122,12|148,99|0|0|0|0|0|0|0|0|2||8806090872945|1063442|SAMSUNG|GALAXY A02 BLACK|1|139,00|0|139,00|113,93|VEN||0|104,43
06082021 00:00|09052021|10|3|2|||SM9|SUPERMEDIA|02147260174|||||||||DET|6,99|5,73|6,99|0|0|0|0|0|0|0|0|1||8018417225550|0590113|EKON|ECITUSB18ABMMK|1|6,99|0|6,99|5,73|VEN||0|2,97
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|1||5099206027275|0254646|LOGITECH|910-002235|1|15,99|0|15,99|13,11|VEN||0|8,63
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|2||5099206027275|0254646|LOGITECH|910-002235|1|15,99|0|15,99|13,11|VEN||0|8,63
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|3||5099206028845|0393764|LOGITECH|910-002237|1|15,99|0|15,99|13,11|VEN||0|8,64
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|4||0887758651209|0906498|HP|E5E78AA|1|19,99|0|19,99|16,39|VEN||0|11,89
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|5||0887758651209|0906498|HP|E5E78AA|1|19,99|0|19,99|16,39|VEN||0|11,89
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|6||8713439233278|0950821|TRUST|23327|1|24,99|0|24,99|20,48|VEN||0|16,04
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|7||8713439233278|0950821|TRUST|23327|1|24,99|0|24,99|20,48|VEN||0|16,04
06082021 00:00|09052021|10|4|3|||SM9|SUPERMEDIA|02147260174|||||||||DET|177,92|145,85|177,92|0|0|0|0|0|0|0|0|8||0192018878983|0990547|HP|3ML04AA|1|39,99|0|39,99|32,78|VEN||0|22,95
06082021 00:00|09052021|10|5|4|||SM9|SUPERMEDIA|02147260174|||||||||DET|27,98|22,94|27,98|0|0|0|0|0|0|0|0|1||8012199808611|0243105|BTICINO|2528N|1|11,99|0|11,99|9,83|VEN||0|6,38
06082021 00:00|09052021|10|5|4|||SM9|SUPERMEDIA|02147260174|||||||||DET|27,98|22,94|27,98|0|0|0|0|0|0|0|0|2||8005543404140|0243132|BTICINO|3635DB|1|15,99|0|15,99|13,11|VEN||0|8,80
06082021 00:00|09052021|10|6|5|||SM9|SUPERMEDIA|02147260174|||||||||DET|35,90|29,43|35,90|0|0|0|0|0|0|0|0|1||8716184071485|1049110|ONE FOR ALL|SKY715NEW|1|35,90|0|35,90|29,43|VEN||0|17,80
06082021 00:00|09052021|10|7|6|||SM9|SUPERMEDIA|02147260174|||||||||DET|19,99|16,39|19,99|0|0|0|0|0|0|0|0|1||8018080355660|0952160|CELLULAR LINE|ACHKIT10WTYCK|1|19,99|0|19,99|16,39|VEN||0|10,10
06082021 00:00|09052021|15|10|7|||SM9|SUPERMEDIA|02147260174|||||||||DET|20,48|16,79|20,48|0|0|0|0|0|0|0|0|1||7638900295641|0453262|ENERGIZER|639336|1|3,49|0|3,49|2,86|VEN||0|0,83
06082021 00:00|09052021|15|10|7|||SM9|SUPERMEDIA|02147260174|||||||||DET|20,48|16,79|20,48|0|0|0|0|0|0|0|0|2||8018080400469|1067180|CELLULAR LINE|TEMPGCABGALA52K|1|16,99|0|16,99|13,93|VEN||0|8,58
06082021 00:00|09052021|10|11|1|||SM9|SUPERMEDIA|02147260174|||||||||DET|-14,99|-12,29|-14,99|0|0|0|0|0|0|0|0|1||8004032111132|0745787|ARDES|1F18|-1|14,99|0|-14,99|-12,29|RES||0|7,36
