06082021 00:00|13052021|09|1|1|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,98|16,38|19,98|0|0|0|0|0|0|0|0|1||7638900417012|0424847|ENERGIZER|E300324000|1|9,99|0|9,99|8,19|VEN||0|5,35
06082021 00:00|13052021|09|1|1|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,98|16,38|19,98|0|0|0|0|0|0|0|0|2||7638900417012|0424847|ENERGIZER|E300324000|1|9,99|0|9,99|8,19|VEN||0|5,35
06082021 00:00|13052021|09|2|2|||SM1|SUPERMEDIA|02147260174|||||||||DET|139,90|114,67|139,90|0|0|0|0|0|0|0|0|1||8710103852377|0766148|GAGGIA|RI8437/11|1|139,90|0|139,90|114,67|VEN||0|92,72
06082021 00:00|13052021|10|4|3|||SM1|SUPERMEDIA|02147260174|||||||||DET|-29,99|-24,58|-29,99|0|0|0|0|0|0|0|0|1||8018080359767|0951964|CELLULAR LINE|AUJUNCOMFIIPHK|-1|29,99|0|-29,99|-24,58|RES||0|17,67
06082021 00:00|13052021|11|8|4|||SM1|SUPERMEDIA|02147260174|||||||||DET|139,00|113,93|139,00|0|0|0|0|0|0|0|0|1||8806090872945|1063442|SAMSUNG|GALAXY A02 BLACK|1|139,00|0|139,00|113,93|VEN||0|104,43
06082021 00:00|13052021|11|9|5|||SM1|SUPERMEDIA|02147260174|||||||||DET|43,99|36,06|43,99|0|0|0|0|0|0|0|0|1||8715946519838|0330699|EPSON|T1626 PENNA E CRUCIVERBA|1|43,99|0|43,99|36,06|VEN||0|27,07
06082021 00:00|13052021|12|11|6|||SM1|SUPERMEDIA|02147260174|||||||||DET|9,00|7,38|9,00|0|0|0|0|0|0|0|0|1||8016637150386|0431018|ELETTROCASA|AS36|1|9,00|0|9,00|7,38|VEN||0|6,64
06082021 00:00|13052021|15|12|7|||SM1|SUPERMEDIA|02147260174|||||||||DET|127,97|104,90|127,97|0|0|0|0|0|0|0|0|1||8016637050181|0430867|ELETTROCASA|RW18|1|13,99|0|13,99|11,47|VEN||0|7,48
06082021 00:00|13052021|15|12|7|||SM1|SUPERMEDIA|02147260174|||||||||DET|127,97|104,90|127,97|0|0|0|0|0|0|0|0|2||8016637050181|0430867|ELETTROCASA|RW18|1|13,99|0|13,99|11,47|VEN||0|7,48
06082021 00:00|13052021|15|12|7|||SM1|SUPERMEDIA|02147260174|||||||||DET|127,97|104,90|127,97|0|0|0|0|0|0|0|0|3||3221614001277|0686975|ROWENTA|RH8037WA|1|99,99|0|99,99|81,96|VEN||0|71,00
06082021 00:00|13052021|15|15|8|||SM1|SUPERMEDIA|02147260174|||||||||DET|139,00|113,93|139,00|0|0|0|0|0|0|0|0|1||8806090873287|1063433|SAMSUNG|GALAXY A02 WHITE|1|139,00|0|139,00|113,93|VEN||0|124,58
06082021 00:00|13052021|15|16|9|||SM1|SUPERMEDIA|02147260174|||||||||DET|99,90|81,89|99,90|0|0|0|0|0|0|0|0|1||8003437861789|0944189|WHIRLPOOL|MWP103W|1|99,90|0|99,90|81,89|VEN||0|79,89
06082021 00:00|13052021|15|17|10|||SM1|SUPERMEDIA|02147260174|||||||||DET|22,99|18,84|22,99|0|0|0|0|0|0|0|0|1||0043917000343|1008002|WAHL|09243-2216|1|22,99|0|22,99|18,84|VEN||0|14,75
06082021 00:00|13052021|16|18|11|||SM1|SUPERMEDIA|02147260174|||||||||DET|798,00|654,10|798,00|0|0|0|0|0|0|0|0|1||7332543673001|0934948|ELECTROLUX|EEA27200L|1|499,00|0|499,00|409,02|VEN||0|301,74
06082021 00:00|13052021|16|18|11|||SM1|SUPERMEDIA|02147260174|||||||||DET|798,00|654,10|798,00|0|0|0|0|0|0|0|0|2||8059019007434|1043820|CANDY|CSS4137TE|1|299,00|0|299,00|245,08|VEN||0|237,25
06082021 00:00|13052021|17|19|12|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,99|16,39|19,99|0|0|0|0|0|0|0|0|1||8713439224504|0821258|TRUST|22450|1|19,99|0|19,99|16,39|VEN||0|11,90
06082021 00:00|13052021|17|21|13|||SM1|SUPERMEDIA|02147260174|||||||||DET|19,99|16,39|19,99|0|0|0|0|0|0|0|0|1||8714574605487|0411165|CANON|PG-545 NERO|1|19,99|0|19,99|16,39|VEN||0|11,12
06082021 00:00|13052021|17|22|14|||SM1|SUPERMEDIA|02147260174|||||||||DET|29,99|24,58|29,99|0|0|0|0|0|0|0|0|1||8018080359774|0951955|CELLULAR LINE|AUJUNCOMFIIPHW|1|29,99|0|29,99|24,58|VEN||0|17,67
06082021 00:00|13052021|17|24|15|||SM1|SUPERMEDIA|02147260174||0431050845318|||||||DET|226,99|186,05|226,99|0|0|0|0|0|0|0|0|1||8806090707162|1037114|SAMSUNG|SM-T500NZA|1|199,00|0|199,00|163,11|VEN||0|188,42
06082021 00:00|13052021|17|24|15|||SM1|SUPERMEDIA|02147260174||0431050845318|||||||DET|226,99|186,05|226,99|0|0|0|0|0|0|0|0|2||8020252164826|1070979|TUCANO|TAB-GSA7-BK|1|27,99|0|27,99|22,94|VEN||0|13,24
06082021 00:00|13052021|18|26|16|||SM1|SUPERMEDIA|02147260174|||||||||DET|119,90|98,28|119,90|0|0|0|0|0|0|0|0|1||4548736019621|0786545|SONY|CMTSBT20B|1|119,90|0|119,90|98,28|VEN||0|85,90
06082021 00:00|13052021|18|28|17|||SM1|SUPERMEDIA|02147260174|||||||||DET|131,98|108,18|131,98|0|0|0|0|0|0|0|0|1||0193905429264|1031860|HP|305 XL BK|1|21,99|0|21,99|18,02|VEN||0|14,54
06082021 00:00|13052021|18|28|17|||SM1|SUPERMEDIA|02147260174|||||||||DET|131,98|108,18|131,98|0|0|0|0|0|0|0|0|2||0194721022387|1069464|HP|ENVYPRO6430|1|109,99|0|109,99|90,16|VEN||0|68,10
06082021 00:00|13052021|19|29|18|||SM1|SUPERMEDIA|02147260174|||||||||DET|1598,00|1309,84|1598,00|0|0|0|0|0|0|0|0|1||8806090358333|1049165|SAMSUNG|UE65TU7090|1|699,00|0|699,00|572,95|VEN||0|534,80
06082021 00:00|13052021|19|29|18|||SM1|SUPERMEDIA|02147260174|||||||||DET|1598,00|1309,84|1598,00|0|0|0|0|0|0|0|0|2||6901018072062|1057583|HAIER|A3FE744CPJ|1|899,00|0|899,00|736,89|VEN||0|640,34
